0.0007899828247035524, 58817.27340759604
0.0008214906320001554, 58817.27340759604
0.0008542551019602956, 58817.27340759604
0.0008883263555281252, 59492.72907491767
0.0009237565126799304, 59719.60034394098
0.0009605997721538606, 60635.77004879382
0.0009989124943596153, 60867.0002228519
0.0010387532875949146, 61800.77240666233
0.001080183097700641, 62748.86976648054
0.0011232653012918027, 63711.5120675462
0.0011680658027069365, 64688.92244655892
0.0012146531348242568, 65931.79850993803
0.0012630985638987673, 66943.27072397477
0.0013134761985807274, 68229.45985250556
0.0013658631032822143, 69805.54788162184
0.001420339416065224, 71146.73028614878
0.0014769884712316401, 72790.20672810168
0.0015358969268026003, 74471.64717492704
0.001597154897082272, 76191.92858818598
0.001660856090508823, 77951.94818709114
0.0017270979530034666, 80056.75484601836
0.001795981817036854, 81906.05122379206
0.0018676130566408736, 84117.62394303341
0.0019421012486029485, 86060.7256533636
0.002019560340089446, 88048.7126574016
0.0021001088229546, 90426.14543517499
0.002183869915001608, 92514.97283682208
0.002270971748473168, 95013.00060144003
0.0023615475660597987, 97578.47845031437
0.0024557359247258216, 100595.38360478164
0.002553680907664713, 102528.13483389837
0.00265553234470818, 105296.53133898422
0.0027614460415260316, 108139.67824523372
0.0028715840179675063, 111059.593913262
0.002986114755908648, 114058.35120211594
0.003105213456984863, 116693.07822969298
0.003229062310602934, 119388.66696916295
0.003357850772642444, 122612.3203489864
0.0034917758552730346, 125444.64249754157
0.0036310424283306953, 128831.815300739
0.003775863532714281, 131807.80664382974
0.003926460706281537, 134852.5428420127
0.004083064322743234, 137443.48100028277
0.00424591394407381, 141154.63846027604
0.004415258686977602, 144415.28476192322
0.0045913576039713355, 147189.95303321764
0.00477448007966567, 150590.01399637506
0.004964906242852233, 153483.31808463935
0.005162927395026259, 156432.21157305682
0.005368846456000635, 160045.76701613725
0.005582978427292792, 162501.05945422564
0.005805650873993446, 165623.21189440973
0.006037204425854259, 168805.3506257143
0.0062779932983609375, 171395.0254957681
0.006528385834588995, 174688.0587774235
0.006788765068670807, 176694.17079993972
0.007059529311736298, 180089.01719898608
0.007341092761223162, 181465.14928017935
0.0076338861344891, 184249.0405202346
0.007938357327695043, 187075.63996330992
0.008254972100967426, 187075.63996330992
0.008584214790887586, 189945.60280404
0.008926589051398155, 192859.59428852468
0.009282618624260035, 192859.59428852468
0.00965284814023818, 192859.59428852468
0.01003784395224223, 193595.05056326475
0.010438195001696127, 195818.28986853128
0.010854513719462205, 195818.28986853128
0.01128743696269789, 195818.28986853128
0.01173762698907815, 195818.28986853128
0.012205772469873966, 193595.05056326475
0.012692589543436657, 192859.59428852468
0.013198822910699487, 192859.59428852468
0.013725246974372482, 191397.05299109622
0.014272667023573037, 187789.03954174207
0.01484192046570461, 187075.63996330992
0.01543387810746779, 182851.79693602753
0.016049445486963472, 180775.77379099999
0.016689564258925815, 176694.17079993972
0.01735521363520414, 173363.32043048157
0.018047411882697165, 170095.25970560254
0.018767217881031157, 164994.01899884784
0.01951573274236475, 160656.09010652764
0.02029410149579832, 156432.21157305682
0.021103514838964697, 151164.27824864318
0.02194521095948051, 146073.74522581324
0.022820477429044698, 141154.63846027604
0.02373065317308146, 136401.18508668375
0.024677130518940917, 131307.0764951305
0.025661357325790397, 126403.21509480299
0.026684839199454802, 121220.2311315146
0.027749141795593863, 117138.07894080291
0.028855893214739945, 112763.38018762754
0.03000678649285971, 108552.06117700972
0.031203582191249905, 104498.0202453186
0.03244811108972886, 100978.99690830929
0.03374227698724394, 97950.58700172257
0.03508805961417844, 94652.05176896283
0.03648751766081398, 92514.97283682208
0.03794279192658012, 89740.40318546144
0.03945610859490948, 87380.99955283992
0.04102978263870754, 85083.62801840428
0.0426662213616469, 82846.65766951522
0.04436792808070303, 80668.50047256093
0.046137505955564956, 78249.21236849666
0.04797766197077879, 75040.71476389325
0.04989121107671553, 71963.77703787692
0.051881080495698395, 68750.82839593971
0.05395031419987599, 65431.80794172039
0.056102077567691956, 61565.99488668947
0.05833966222607392, 57270.88311278123
0.06066649108574923, 53682.51576283111
0.0625334263018608, 46951.25653630112
0.06308612357739, 49747.680582738176
0.06573985127720963, 47354.639685650065
0.06821875266605498, 43377.527675176214
0.07093960082351117, 41126.59736379089
0.07376896774460073, 38992.471479450236
0.07671118160986853, 37536.23864801911
0.07977074322573716, 36272.1869513856
0.08295233290954643, 34917.547260637715
0.08626081764919687, 33613.4986383085
0.08970125854834961, 32235.224958626342
0.09327891856857198, 30562.48681879869
0.09699927058027172, 28430.314712801945
0.09939947079417603, 27472.90957997742
